arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent
cmaes-ipop,1,111001,2937,4573184,874.46603266398108,,2122.5701739473702,729545884751.63391,0.01195914617323072
cmaes-ipop,1,111001,2949,4597760,874.46603266398108,,2081.3394479010685,782986814918.21411,0.011189614538811093
cmaes-ipop,1,111001,2962,4624384,874.46603266398108,,1971.3203850880541,817544534570.21948,0.010536122119769386
cmaes-ipop,1,111001,2974,4648960,874.46603266398108,,2117.0703414557138,790937020627.25525,0.010862334842087415
cmaes-ipop,1,111001,2987,4675584,874.46603266398108,,2116.3224668902185,790492978311.78821,0.010558744547183623
cmaes-ipop,1,111001,2999,4700160,874.46603266398108,,2082.2541969901126,900475000940.28235,0.010397036977622396
cmaes-ipop,1,111001,3011,4724736,874.46603266398108,,2069.4722292528841,913703133665.32141,0.0098942694399206579
cmaes-ipop,1,111001,3024,4751360,874.46603266398108,,1896.2332900460381,1005571991288.1244,0.0091277199741578371
cmaes-ipop,1,111001,3032,4775936,874.46603266398108,,0.64563922874317792,3.4540831343679637,0.87280077999148176
cmaes-ipop,1,111001,3039,4804608,874.46603266398108,,0.74305945379189409,8.4238604903478684,0.91954726989079727
cmaes-ipop,1,111001,3045,4829184,874.46603266398108,,0.88238574148469306,13.0948488148831,0.95355674294699633
cmaes-ipop,1,111001,3051,4853760,874.46603266398108,,0.92497634822577679,16.642345723020512,0.84814679904825163
cmaes-ipop,1,111001,3057,4878336,874.46603266398108,,0.9154001172793429,17.18098352038897,0.651352378272958
cmaes-ipop,1,111001,3063,4902912,874.46603266398108,,0.95014849384588707,15.973005845753345,0.51374939425234234
cmaes-ipop,1,111001,3070,4931584,874.46603266398108,,1.0582632111910368,15.469381124585478,0.45842389715358328
cmaes-ipop,1,111001,3076,4956160,874.46603266398108,,1.1214004166890243,15.68822218428067,0.40639507782956757
cmaes-ipop,1,111001,3082,4980736,874.46603266398108,,1.1905533109581883,32.167917957579348,0.39208643398856508
cmaes-ipop,1,111001,3088,5005312,874.46603266398108,,1.3139761891885979,76.554559482874112,0.39929305868438947
cmaes-ipop,1,111001,3094,5029888,874.46603266398108,,1.4977339940452639,142.86845560091635,0.42554445342238251
cmaes-ipop,1,111001,3101,5058560,874.46603266398108,,1.6439883054577049,196.26303707846037,0.39321943747274496
cmaes-ipop,1,111001,3107,5083136,874.46603266398108,,1.8525385101805409,214.80238847976472,0.35952781965748304
cmaes-ipop,1,111001,3113,5107712,874.46603266398108,,2.0732963354871004,279.86610257240051,0.34132831982264589
cmaes-ipop,1,111001,3119,5132288,874.46603266398108,,2.5014042471421702,340.87407529099471,0.34316236866230382
cmaes-ipop,1,111001,3125,5156864,874.46603266398108,,2.9538658475085366,426.87047050322479,0.33550472495950479
cmaes-ipop,1,111001,3132,5185536,874.46603266398108,,3.6765467126988258,694.17837527715312,0.34221425562044711
cmaes-ipop,1,111001,3138,5210112,874.46603266398108,,4.3134648595602183,1010.0027565817927,0.33014205730992791
cmaes-ipop,1,111001,3144,5234688,874.46603266398108,,4.7332023204042981,1430.5913979125062,0.31270374699547854
cmaes-ipop,1,111001,3150,5259264,874.46603266398108,,5.3284434091746906,1857.2164952756807,0.31213220206523384
cmaes-ipop,1,111001,3156,5283840,874.46603266398108,,5.9372912658472865,2565.092940787385,0.31814492867536254
cmaes-ipop,1,111001,3163,5312512,874.46603266398108,,7.4177428257438116,2869.8329902543069,0.33289979270899983
cmaes-ipop,1,111001,3169,5337088,874.46603266398108,,8.8862352657091233,3124.0891467680303,0.33588669364203566
cmaes-ipop,1,111001,3175,5361664,874.46603266398108,,10.180592260055787,3859.0729523210089,0.33556323613551509
cmaes-ipop,1,111001,3181,5386240,874.46603266398108,,11.985237125159792,5907.690818350985,0.35149305880758658
cmaes-ipop,1,111001,3187,5410816,874.46603266398108,,13.142117721796462,8585.1283004157067,0.33331667793186526
cmaes-ipop,1,111001,3194,5439488,874.46603266398108,,15.684175724293626,12066.278692665224,0.34687478098422808
cmaes-ipop,1,111001,3200,5464064,874.46603266398108,,17.279191647796491,12573.648238491711,0.32692887013000854
cmaes-ipop,1,111001,3206,5488640,874.46603266398108,,19.803888744628235,12653.656482324686,0.31784649968664369
cmaes-ipop,1,111001,3212,5513216,874.46603266398108,,23.566801358370739,13089.717185538009,0.32454129704999773
cmaes-ipop,1,111001,3218,5537792,874.46603266398108,,27.602341060890183,11160.140362184869,0.31725680582345711
cmaes-ipop,1,111001,3225,5566464,874.46603266398108,,35.1253838392091,9269.8376153807876,0.31442272209580385
cmaes-ipop,1,111001,3231,5591040,874.46603266398108,,42.20787438532556,7853.6365918262445,0.30591511189166881
cmaes-ipop,1,111001,3237,5615616,874.46603266398108,,50.023742078533679,6620.641442495652,0.28857159097850993
cmaes-ipop,1,111001,3243,5640192,874.46603266398108,,59.351254028274681,5810.6229695954053,0.27844988667911352
cmaes-ipop,1,111001,3249,5664768,874.46603266398108,,71.091120497359043,5704.0297735046979,0.26611554699694956
cmaes-ipop,1,111001,3256,5693440,874.46603266398108,,87.161603964153826,5812.0230543759553,0.2459449960525425
cmaes-ipop,1,111001,3262,5718016,874.46603266398108,,102.52111411397637,8034.5716832093067,0.23227635651270565
cmaes-ipop,1,111001,3268,5742592,874.46603266398108,,121.68850090502606,12676.180392860002,0.22079792061409706
cmaes-ipop,1,111001,3274,5767168,874.46603266398108,,137.37194088347181,23102.58868082174,0.19986810409570027
cmaes-ipop,1,111001,3280,5791744,874.46603266398108,,158.66727994587683,38070.045154780419,0.18760463547410278
cmaes-ipop,1,111001,3287,5820416,874.46603266398108,,169.27421150257683,72983.138419082155,0.16273889901199456
cmaes-ipop,1,111001,3293,5844992,874.46603266398108,,188.08235389820575,117736.55944765564,0.15720138150923268
cmaes-ipop,1,111001,3299,5869568,871.82212829589844,,223.00703296624073,176163.24176518712,0.16372918023644309
cmaes-ipop,1,111001,3305,5894144,868.85899480183923,,277.17696769855371,239852.38908722022,0.17267644982814526
cmaes-ipop,1,111001,3311,5918720,865.90191268920898,,303.75389783245981,331750.67018591921,0.15470371755787254
cmaes-ipop,1,111001,3318,5947392,863.73086547851562,,326.04633989686153,475635.3465348896,0.13599837088859429
cmaes-ipop,1,111001,3324,5971968,862.15767796834314,,364.62004157212124,662760.73989006993,0.13079871585752403
cmaes-ipop,1,111001,3330,5996544,861.54424158732093,,413.51822816358595,890412.66566480056,0.12578987491184468
cmaes-ipop,1,111001,3336,6021120,860.67748896280921,,450.52920177882839,1250799.1624949716,0.12077437971233312
cmaes-ipop,1,111001,3342,6045696,860.06950505574548,,497.84983015448591,1673014.5818332599,0.11754085120497361
cmaes-ipop,1,111001,3349,6074368,859.6390050252279,,585.89191387004132,2009574.5859904408,0.11402270894582937
cmaes-ipop,1,111001,3355,6098944,859.27925999959314,,642.22342977710173,2383257.3347593998,0.10695147952168216
cmaes-ipop,1,111001,3361,6123520,859.16417948404944,,696.9974191065661,2795010.2934858641,0.10150037116111278
cmaes-ipop,1,111001,3367,6148096,858.62751134236657,,745.78315739973436,3029567.2422228567,0.096991363203161457
cmaes-ipop,1,111001,3373,6172672,858.62751134236657,,804.07125661548878,3203628.1982037085,0.095427202581654352
cmaes-ipop,1,111001,3380,6201344,858.54337310791016,,893.76487772054929,3560039.5159404157,0.093910652545496992
cmaes-ipop,1,111001,3386,6225920,858.45937983194983,,903.04749522120926,3942308.5133936978,0.085906563459002591
cmaes-ipop,1,111001,3392,6250496,858.32319132486975,,1000.5969445727831,4084580.2612496871,0.083798996109491833
cmaes-ipop,1,111001,3398,6275072,858.11796188354492,,1041.850137639864,4143697.146281173,0.080901122909076612
cmaes-ipop,1,111001,3404,6299648,858.11796188354492,,1098.3515962218526,4092804.6006011358,0.076652977088810567
cmaes-ipop,1,111001,3411,6328320,857.95295969645179,,1172.7056199275398,3988418.1522122975,0.071861982795429269
cmaes-ipop,1,111001,3417,6352896,857.95295969645179,,1306.786067081671,4573984.3757587885,0.075901902146071509
cmaes-ipop,1,111001,3423,6377472,857.86769104003906,,1407.080641814621,4915149.8013457172,0.074800982214068237
cmaes-ipop,1,111001,3429,6402048,857.70672480265296,,1524.6297405606228,5407267.7944967607,0.073526425790060662
cmaes-ipop,1,111001,3435,6426624,857.64840189615882,,1669.1370568495174,6161053.9714658661,0.073838134149659118
cmaes-ipop,1,111001,3442,6455296,857.52438608805335,,1802.3764403160526,6986725.1464280905,0.071608272859387798
cmaes-ipop,1,111001,3448,6479872,857.52438608805335,,1855.652379615168,7775442.8431366645,0.069465455421078293
cmaes-ipop,1,111001,3454,6502400,857.45978037516272,,2086.1163255742667,9038262.0486049298,0.07295684606811198
cmaes-ipop-l64,1,111001,1,64,32300.661270141602,,0.25305027031230032,1.0554514273956246,0.25318043754049141
cmaes-ipop-l64,1,111001,5,320,10724.467437744141,,0.21480974091803165,1.2110459033227157,0.22373723263114537
cmaes-ipop-l64,1,111001,10,640,3378.6788864135742,,0.23518479018621566,1.3908674720953469,0.25548233150851607
cmaes-ipop-l64,1,111001,401,25664,1183.6630757649739,,0.014200130939566586,139.03745800914524,0.036418570758862817
cmaes-ipop-l64,1,111001,803,51392,1155.2135670979817,,0.00046761399003730721,218.42443482267356,0.0011513343153784265
cmaes-ipop-l64,1,111001,1199,76736,1154.8896675109863,,7.7227429679034253e-06,1995.2449014292743,1.9897960043560616e-05
cmaes-ipop-l64,1,111001,1452,102144,1154.8896675109863,,0.043404693010872214,13.439383355706569,0.058271092523284211
cmaes-ipop-l64,1,111001,1648,127232,1152.5723915100098,,0.052111597783163682,343.01879112334933,0.10615274863664767
cmaes-ipop-l64,1,111001,1848,152832,1044.7192535400391,,0.014631519561787291,4425.5518675718386,0.034512588250528088
cmaes-ipop-l64,1,111001,2044,177920,1035.6914240519206,,0.001953408525342727,9575.2030546985425,0.0045191288439044219
cmaes-ipop-l64,1,111001,2242,203264,1034.9473114013672,,0.00036336792483240144,26685.809575056552,0.00077777403412304452
cmaes-ipop-l64,1,111001,2442,228864,1034.8370908101399,,7.6215595881902524e-05,174731.58882570095,0.00016091038818194682
cmaes-ipop-l64,1,111001,2640,254208,1034.8236592610676,,3.1769480287162255e-05,697444.99089330446,8.7927920757741685e-05
cmaes-ipop-l64,1,111001,2838,279552,1034.7996266682942,,0.00010833178825925636,21326447.554066584,0.0005419348449973246
cmaes-ipop-l64,1,111001,3036,304896,1034.7821718851726,,0.0001362301763231265,63608549.931051008,0.00065909673338826144
cmaes-ipop-l64,1,111001,3234,330240,1034.7425448099773,,0.00027399030418368383,195894027.83259133,0.0012591440403712437
cmaes-ipop-l64,1,111001,3443,356992,1034.0981585184734,,0.00095558611507829511,206004929.4445917,0.0036144720983028416
cmaes-ipop-l64,1,111001,3641,382336,1034.0440699259441,,0.00064916252857769616,791666769.65867639,0.002675272939251011
cmaes-ipop-l64,1,111001,3829,406400,1033.9838383992512,,0.00051487095642969104,2675121981.8901768,0.0025188314624750852
cmaes-ipop-l64,1,111001,4028,431872,1033.9640274047852,,0.00085008667464872524,3726536391.2623692,0.003901434337066188
cmaes-ipop-l64,1,111001,4233,458112,1033.7291107177734,,0.00097320741555433901,4598012585.9240284,0.0034682931476098795
cmaes-ipop-l64,1,111001,4433,483712,1033.7267379760742,,0.0004999312436576262,3329362768.2674837,0.001361994342930832
cmaes-ipop-l64,1,111001,4631,509056,1033.7266540527344,,0.00025638573118485136,2597810605.0755467,0.00062217654686821651
cmaes-ipop-l64,1,111001,4829,534400,1033.7266540527344,,0.00033379584245670928,2247321088.8384843,0.00068724679330489451
cmaes-ipop-l64,1,111001,4994,561536,1033.7266540527344,,0.34036302124101908,3.1709896026076216,0.40337722366982154
cmaes-ipop-l64,1,111001,5093,586880,1033.7266540527344,,0.093219183391882857,13.277029370328767,0.10825387899048812
cmaes-ipop-l64,1,111001,5192,612224,1033.7266540527344,,0.046156139476495467,173.37923195865531,0.068985938848215703
cmaes-ipop-l64,1,111001,5291,637568,1033.7266540527344,,0.084581754966030959,546.29084218223227,0.13149781878381714
cmaes-ipop-l64,1,111001,5390,662912,1033.7266540527344,,0.076153379693095755,817.25307205077797,0.098010623336422451
cmaes-ipop-l64,1,111001,5489,688256,1033.7266540527344,,0.043019522189907233,1283.9966897117638,0.050737496507771901
cmaes-ipop-l64,1,111001,5588,713600,1033.7266540527344,,0.013276212443076838,1930.0140094707913,0.014761794734298844
cmaes-ipop-l64,1,111001,5687,738944,1033.7266540527344,,0.0077841284785065742,3319.6680240076457,0.0078057483575933928
cmaes-ipop-l64,1,111001,5786,764288,1033.7266540527344,,0.0024408490696404823,10512.230444010318,0.0023716149340403331
cmaes-ipop-l64,1,111001,5885,789632,1033.7266540527344,,0.0027238315970254784,17491.904086269442,0.0025961578387512668
cmaes-ipop-l64,1,111001,5984,814976,1033.7266540527344,,0.0018778080774403177,98465.905046111715,0.0020855535248264184
cmaes-ipop-l64,1,111001,6083,840320,1033.7266540527344,,0.0028528480818984926,204000.39640159698,0.0032214608014000667
cmaes-ipop-l64,1,111001,6182,865664,1033.7266540527344,,0.0020317514391834045,997751.03750864579,0.0029039073549576694
cmaes-ipop-l64,1,111001,6281,891008,1033.7266540527344,,0.00089062499254347754,3233944.2526841885,0.001493124469534778
cmaes-ipop-l64,1,111001,6380,916352,1033.7266540527344,,0.00071377935770374542,13306007.117711829,0.0015994395091294045
cmaes-ipop-l64,1,111001,6479,941696,1033.7266540527344,,0.00020372257432034777,17602792.333129019,0.00041021472484506971
cmaes-ipop-l64,1,111001,6578,967040,1033.7266540527344,,8.6075108769686351e-05,2228163.896694364,6.0420779628559079e-05
cmaes-ipop-l64,1,111001,6677,992384,1033.7266540527344,,4.2947152922880089e-05,2224370.1874411693,2.8532665575931643e-05
cmaes-ipop-l64,1,111001,6743,1019264,1033.7266540527344,,0.44655092755457748,4.5207006547225506,0.54405130888541897
cmaes-ipop-l64,1,111001,6787,1041792,1033.7266540527344,,0.2424242975853915,6.5120119967145369,0.25111445276524302
cmaes-ipop-l64,1,111001,6842,1069952,1033.7266540527344,,0.17377066157941584,27.377039663294369,0.17939116064956953
cmaes-ipop-l64,1,111001,6886,1092480,1033.7266540527344,,0.17443307809276631,134.23895177579061,0.18223760969182215
cmaes-ipop-l64,1,111001,6941,1120640,1033.7266540527344,,0.20436721769882313,269.45941692893751,0.18474078828843166
cmaes-ipop-l64,1,111001,6985,1143168,1033.7266540527344,,0.12856656982658488,410.17154566962745,0.10097236042992726
cmaes-ipop-l64,1,111001,7040,1171328,1033.7266540527344,,0.1270919555036909,1864.1944235784817,0.09801649122329209
cmaes-ipop-l64,1,111001,7084,1193856,1033.7266540527344,,0.081221142028498367,3489.8399630046047,0.059184235766987871
cmaes-ipop-l64,1,111001,7139,1222016,1033.7266540527344,,0.17689117801340437,7897.0459071883333,0.12057042399437569
cmaes-ipop-l64,1,111001,7194,1250176,1033.7266540527344,,0.17940149664835803,16181.543046415927,0.12866450394344733
cmaes-ipop-l64,1,111001,7238,1272704,1033.7266540527344,,0.1810384945044938,7216.2917733917993,0.085848824096644627
cmaes-ipop-l64,1,111001,7293,1300864,1033.7266540527344,,0.13911400152930922,8379.8335835322068,0.05425751208952468
cmaes-ipop-l64,1,111001,7337,1323392,1033.7266540527344,,0.098696521993072606,15548.935548237456,0.038081236864683815
cmaes-ipop-l64,1,111001,7392,1351552,1033.7266540527344,,0.071595615841047913,24119.231809566438,0.026209191450416579
cmaes-ipop-l64,1,111001,7436,1374080,1033.7266540527344,,0.055366342961650203,41354.869845131834,0.019876277273200221
cmaes-ipop-l64,1,111001,7491,1402240,1033.7266540527344,,0.04174163531133751,82248.352085388819,0.014769071975889459
cmaes-ipop-l64,1,111001,7535,1424768,1033.7266540527344,,0.028827020492995143,134059.3434491104,0.010053334353235504
cmaes-ipop-l64,1,111001,7590,1452928,1033.7266540527344,,0.028922537910185384,468135.18908469868,0.0099715348868995701
cmaes-ipop-l64,1,111001,7634,1475456,1033.7266540527344,,0.023921487180069898,1615532.2011774625,0.0078537613562513278
cmaes-ipop-l64,1,111001,7689,1503616,1033.7266540527344,,0.012229532939213432,6302786.4218394617,0.0039867573620088305
cmaes-ipop-l64,1,111001,7733,1526144,1033.7266540527344,,0.010907541735783864,15707526.767584234,0.0034514952481053203
cmaes-ipop-l64,1,111001,7788,1554304,1033.7266540527344,,0.0072756112648545831,43531328.9131997,0.0023502519134002736
cmaes-ipop-l64,1,111001,7832,1576832,1033.7266540527344,,0.0057231503679910029,96245148.3576058,0.0019369060494975343
cmaes-ipop-l64,1,111001,7887,1604992,1033.7266540527344,,0.0073315175633630741,204477688.54543895,0.0027805765582035241
cmaes-ipop-l64,1,111001,7931,1627520,1033.7266540527344,,0.0051588209902050262,266757655.76947191,0.0020048106066483311
cmaes-ipop-l64,1,111001,7986,1655680,1033.7266540527344,,0.0058132677538158626,330866046.73781562,0.0021903125744156581
cmaes-ipop-l64,1,111001,8030,1678208,1033.7266540527344,,0.004536648146011367,588285036.27719438,0.0017541522885586541
cmaes-ipop-l64,1,111001,8085,1706368,1033.7266540527344,,0.0042722339789372519,765821367.65218079,0.0015520074899366403
cmaes-ipop-l64,1,111001,8129,1731968,1033.7266540527344,,0.54670905906948464,2.0145196778899406,0.65321312892681993
