arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
ext-w2,1,120001,0,39,,0,307,19648,695.04385503133142,convergence
ext-w2,1,120001,0,40,,0,316,20224,693.89870071411133,convergence
ext-w2,1,120001,0,41,,0,289,18496,694.94490432739258,convergence
ext-w2,1,120001,0,42,,0,373,23872,693.88654836018884,convergence
ext-w2,1,120001,0,43,,0,261,16704,694.72458902994788,convergence
ext-w2,1,120001,0,44,,0,300,19200,694.40801493326819,convergence
ext-w2,1,120001,0,45,,0,358,22912,681.98964818318689,convergence
ext-w2,1,120001,0,46,,0,382,24448,702.58757146199548,convergence
ext-w2,1,120001,0,47,,0,336,21504,694.36666742960608,convergence
ext-w2,1,120001,0,48,,0,311,19904,708.86183039347327,convergence
ext-w2,1,120001,0,49,,0,249,15936,687.07807668050134,convergence
ext-w2,1,120001,0,50,,0,250,16000,686.27107620239258,convergence
ext-w2,1,120001,0,51,,0,331,21184,687.86630376180017,convergence
ext-w2,1,120001,0,52,,0,258,16512,694.98324203491211,convergence
ext-w2,1,120001,0,53,,0,341,21824,704.21706517537439,convergence
ext-w2,1,120001,0,54,,0,368,23552,700.27824401855469,convergence
ext-w2,1,120001,0,55,,0,324,20736,694.38722991943359,convergence
ext-w2,1,120001,0,56,,0,274,17536,694.39753341674805,convergence
ext-w2,1,120001,0,57,,0,345,22080,703.51847966512048,convergence
ext-w2,1,120001,0,58,,0,328,20992,701.82081858317054,convergence
ext-w2,1,120001,0,59,,0,345,22080,701.8213221232096,convergence
ext-w2,1,120001,0,60,,0,316,20224,700.32641983032227,convergence
ext-w2,1,120001,0,61,,0,333,21312,694.44008000691736,convergence
ext-w2,1,120001,0,62,,0,306,19584,693.87528483072913,convergence
ext-w2,1,120001,0,63,,0,275,17600,694.39525477091468,convergence
ext-w2,1,120001,0,64,,0,250,16000,683.77283986409509,convergence
ext-w2,1,120001,0,65,,0,371,23744,694.37200164794922,convergence
ext-w2,1,120001,0,66,,0,305,19520,693.89851888020837,convergence
ext-w2,1,120001,0,67,,0,387,24768,694.37430699666345,convergence
ext-w2,1,120001,0,68,,0,350,22400,701.83709462483728,convergence
ext-w2,1,120001,0,69,,0,337,21568,694.47898991902673,convergence
ext-w2,1,120001,0,70,,0,239,15296,694.96601740519202,convergence
ext-w2,1,120001,0,71,,0,255,16320,694.98279444376624,convergence
ext-w2,1,120001,0,72,,0,271,17344,695.04222997029626,convergence
ext-w2,1,120001,0,73,,0,376,24064,700.32551320393884,convergence
ext-w2,1,120001,0,74,,0,346,22144,687.85074488321936,convergence
ext-w2,1,120001,1,0,,0,283,18112,654.4522819519043,convergence
ext-w2,1,120001,1,1,,0,362,23168,651.48980077107751,convergence
ext-w2,1,120001,1,2,,0,376,24064,648.59362411499023,convergence
ext-w2,1,120001,1,3,,0,368,23552,664.32839330037439,convergence
ext-w2,1,120001,1,4,,0,360,23040,655.56753921508789,convergence
ext-w2,1,120001,1,5,,0,368,23552,660.51511637369788,convergence
ext-w2,1,120001,1,6,,0,357,22848,653.91238149007165,convergence
ext-w2,1,120001,1,7,,0,386,24704,659.11006164550781,convergence
ext-w2,1,120001,1,8,,0,295,18880,655.54393132527673,convergence
ext-w2,1,120001,1,9,,0,352,22528,641.62281545003259,convergence
ext-w2,1,120001,1,10,,0,348,22272,648.64785130818689,convergence
