arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
full-r32-l64,3,119003,0,16,,0,1445,92480,1255.1167526245117,convergence
full-r32-l64,3,119003,0,17,,0,3175,203200,1093.4463780721028,completed
full-r32-l64,3,119003,0,18,,0,1847,118208,916.55087788899743,convergence
full-r32-l64,3,119003,0,19,,0,1630,104320,1349.5192400614421,convergence
full-r32-l64,3,119003,0,20,,0,1209,77376,1248.819485982259,convergence
full-r32-l64,3,119003,0,21,,0,1589,101696,1225.6031608581543,convergence
full-r32-l64,3,119003,0,22,,0,1648,105472,928.98795827229821,convergence
full-r32-l64,3,119003,0,23,,0,1539,98496,1245.9762929280598,convergence
full-r32-l64,3,119003,0,24,,0,1303,83392,1119.3809178670247,convergence
full-r32-l64,3,119003,0,25,,0,1406,89984,1004.2510744730631,convergence
full-r32-l64,3,119003,0,26,,0,1553,99392,1207.8195164998372,convergence
full-r32-l64,3,119003,0,27,,0,2190,140160,983.29291915893555,convergence
full-r32-l64,3,119003,0,28,,0,1505,96320,1241.378116607666,convergence
full-r32-l64,3,119003,0,29,,0,1893,121152,988.89605458577478,convergence
full-r32-l64,3,119003,0,30,,0,1249,79936,1247.0800793965657,convergence
full-r32-l64,3,119003,0,31,,0,1168,74752,1241.6380360921223,convergence
full-fill-l64,3,119003,0,0,,0,1376,88064,925.20144653320312,convergence
full-fill-l64,3,119003,0,1,,0,1582,101248,1102.8366279602051,convergence
full-fill-l64,3,119003,0,2,,0,1270,81280,1231.3455975850422,convergence
full-fill-l64,3,119003,0,3,,0,1970,126080,1204.4387105305989,convergence
full-fill-l64,3,119003,0,4,,0,1583,101312,1218.7935066223145,convergence
full-fill-l64,3,119003,0,5,,0,1567,100288,1167.8963139851887,convergence
full-fill-l64,3,119003,0,6,,0,1582,101248,1259.1522102355957,convergence
full-fill-l64,3,119003,0,7,,0,1520,97280,1013.1201909383138,convergence
full-fill-l64,3,119003,0,8,,0,1410,90240,930.70990498860681,convergence
full-fill-l64,3,119003,0,9,,0,1372,87808,1241.9365921020508,convergence
full-fill-l64,3,119003,0,10,,0,1886,120704,1118.6404368082683,convergence
full-fill-l64,3,119003,0,11,,0,1346,86144,1244.6885579427083,convergence
full-fill-l64,3,119003,0,12,,0,1201,76864,1259.3868865966797,convergence
full-fill-l64,3,119003,0,13,,0,1373,87872,986.72048823038733,convergence
full-fill-l64,3,119003,0,14,,0,1772,113408,970.13931274414062,convergence
full-fill-l64,3,119003,0,15,,0,1384,88576,1156.4205411275227,convergence
full-fill-l64,3,119003,0,16,,0,1445,92480,1255.1167526245117,convergence
full-fill-l64,3,119003,0,17,,0,3175,203200,1093.4463780721028,completed
full-fill-l64,3,119003,0,18,,0,1847,118208,916.55087788899743,convergence
full-fill-l64,3,119003,0,19,,0,1630,104320,1349.5192400614421,convergence
full-fill-l64,3,119003,0,20,,0,1209,77376,1248.819485982259,convergence
full-fill-l64,3,119003,0,21,,0,1589,101696,1225.6031608581543,convergence
full-fill-l64,3,119003,0,22,,0,1648,105472,928.98795827229821,convergence
full-fill-l64,3,119003,0,23,,0,1539,98496,1245.9762929280598,convergence
full-fill-l64,3,119003,0,24,,0,1303,83392,1119.3809178670247,convergence
full-fill-l64,3,119003,0,25,,0,1406,89984,1004.2510744730631,convergence
full-fill-l64,3,119003,0,26,,0,1553,99392,1207.8195164998372,convergence
full-fill-l64,3,119003,0,27,,0,2190,140160,983.29291915893555,convergence
full-fill-l64,3,119003,0,28,,0,1505,96320,1241.378116607666,convergence
full-fill-l64,3,119003,0,29,,0,1893,121152,988.89605458577478,convergence
full-fill-l64,3,119003,0,30,,0,1249,79936,1247.0800793965657,convergence
full-fill-l64,3,119003,0,31,,0,1168,74752,1241.6380360921223,convergence
full-fill-l64,3,119003,0,32,,0,1276,81664,1137.6311683654785,convergence
full-fill-l64,3,119003,0,33,,0,1297,83008,1033.486551920573,convergence
full-fill-l64,3,119003,0,34,,0,1617,103488,1146.3169962565105,convergence
full-fill-l64,3,119003,0,35,,0,2508,160512,1115.9575131734211,convergence
full-fill-l64,3,119003,0,36,,0,1457,93248,1048.1366895039876,convergence
full-fill-l64,3,119003,0,37,,0,1332,85248,1014.0374819437662,convergence
full-fill-l64,3,119003,0,38,,0,1878,120192,1148.6329854329426,convergence
full-fill-l64,3,119003,0,39,,0,1679,107456,1081.2595074971516,convergence
full-fill-l64,3,119003,0,40,,0,2216,141824,1198.3781344095867,convergence
full-fill-l64,3,119003,0,41,,0,1758,112512,1186.9384600321453,convergence
full-fill-l64,3,119003,0,42,,0,1486,95104,981.18212890625,convergence
full-fill-l64,3,119003,0,43,,0,1278,81792,1184.404468536377,convergence
full-fill-l64,3,119003,0,44,,0,1202,76928,1129.9486045837402,convergence
full-fill-l64,3,119003,0,45,,0,1426,91264,967.08865102132165,convergence
full-fill-l64,3,119003,0,46,,0,1696,108544,1361.1403096516926,convergence
full-fill-l64,3,119003,0,47,,0,1287,82368,927.45451990763343,convergence
full-fill-l64,3,119003,0,48,,0,1105,70720,1144.806074778239,convergence
full-fill-l64,3,119003,0,49,,0,1331,85184,915.01646041870117,convergence
full-fill-l64,3,119003,0,50,,0,1509,96576,1179.4664154052734,convergence
full-fill-l64,3,119003,0,51,,0,1689,108096,1259.3017247517903,convergence
full-fill-l64,3,119003,0,52,,0,1350,86400,1045.7767308553059,convergence
full-fill-l64,3,119003,0,53,,0,1786,114304,1091.361836751302,convergence
full-fill-l64,3,119003,0,54,,0,1341,85824,1041.7847468058269,convergence
full-fill-l64,3,119003,0,55,,0,1526,97664,1225.8987795511882,convergence
full-fill-l64,3,119003,0,56,,0,1225,78400,1175.0748926798503,convergence
full-fill-l64,3,119003,0,57,,0,1340,85760,1109.3503112792969,convergence
full-fill-l64,3,119003,0,58,,0,1420,90880,1254.5728073120117,convergence
full-fill-l64,3,119003,0,59,,0,1581,101184,1247.3324686686199,convergence
full-fill-l64,3,119003,0,60,,0,1443,92352,1058.217362721761,convergence
full-fill-l64,3,119003,0,61,,0,1470,94080,1037.6721776326497,convergence
full-fill-l64,3,119003,0,62,,0,1485,95040,1061.5882364908855,convergence
full-fill-l64,3,119003,0,63,,0,1822,116608,956.81482442220056,convergence
full-ipop-l64,4,119004,0,0,large,64,1256,80384,1155.1679229736328,tol_fun
full-ipop-l64,4,119004,0,1,large,128,1521,194688,1041.8497517903645,tol_fun
full-ipop-l64,4,119004,0,2,large,256,1693,433408,1173.905933380127,tol_fun
full-ipop-l64,4,119004,0,3,large,512,1677,858624,1187.3012351989746,tol_fun
full-ipop-l64,4,119004,0,4,large,1024,1620,1658880,950.71667607625329,tol_fun
full-ipop-l64,4,119004,0,5,large,2048,1600,3276416,951.9407742818197,maximum_evaluations
full-r32-l64,4,119004,0,0,,0,1256,80384,1155.1679229736328,convergence
full-r32-l64,4,119004,0,1,,0,1654,105856,1154.5094248453777,convergence
full-r32-l64,4,119004,0,2,,0,1769,113216,1167.4362602233887,convergence
full-r32-l64,4,119004,0,3,,0,1295,82880,945.274169921875,convergence
full-r32-l64,4,119004,0,4,,0,1524,97536,1161.2178408304851,convergence
full-r32-l64,4,119004,0,5,,0,1752,112128,1238.3479169209797,convergence
full-r32-l64,4,119004,0,6,,0,1340,85760,1021.8813095092773,convergence
full-r32-l64,4,119004,0,7,,0,1826,116864,1230.1873423258464,convergence
full-r32-l64,4,119004,0,8,,0,1586,101504,1203.6189320882161,convergence
full-r32-l64,4,119004,0,9,,0,1363,87232,1178.7644996643066,convergence
full-r32-l64,4,119004,0,10,,0,1745,111680,1017.6034228006998,convergence
full-r32-l64,4,119004,0,11,,0,1378,88192,1241.3380533854167,convergence
full-r32-l64,4,119004,0,12,,0,1474,94336,1116.3164914449055,convergence
full-r32-l64,4,119004,0,13,,0,1784,114176,927.03434880574548,convergence
full-r32-l64,4,119004,0,14,,0,1432,91648,1183.2482287089031,convergence
full-r32-l64,4,119004,0,15,,0,1542,98688,1125.6933720906575,convergence
full-r32-l64,4,119004,0,16,,0,3175,203200,1286.1803601582844,completed
full-r32-l64,4,119004,0,17,,0,1533,98112,1268.815808614095,convergence
full-r32-l64,4,119004,0,18,,0,1458,93312,1143.9445699055989,convergence
full-r32-l64,4,119004,0,19,,0,1581,101184,1197.266035715739,convergence
full-r32-l64,4,119004,0,20,,0,1605,102720,1033.2231559753418,convergence
full-r32-l64,4,119004,0,21,,0,2294,146816,1085.8553886413574,convergence
full-r32-l64,4,119004,0,22,,0,1741,111424,1091.3252741495769,convergence
full-r32-l64,4,119004,0,23,,0,1889,120896,1168.1396369934082,convergence
full-r32-l64,4,119004,0,24,,0,1385,88640,1250.4246152242024,convergence
full-r32-l64,4,119004,0,25,,0,1653,105792,1325.3535029093425,convergence
full-r32-l64,4,119004,0,26,,0,1817,116288,1054.1207377115886,convergence
full-r32-l64,4,119004,0,27,,0,1390,88960,950.65581130981445,convergence
full-r32-l64,4,119004,0,28,,0,1370,87680,1369.4337450663249,convergence
full-r32-l64,4,119004,0,29,,0,2121,135744,1140.5796635945637,convergence
full-r32-l64,4,119004,0,30,,0,1515,96960,1130.427864074707,convergence
full-r32-l64,4,119004,0,31,,0,1219,78016,1273.1022796630859,convergence
full-fill-l64,4,119004,0,0,,0,1256,80384,1155.1679229736328,convergence
full-fill-l64,4,119004,0,1,,0,1654,105856,1154.5094248453777,convergence
full-fill-l64,4,119004,0,2,,0,1769,113216,1167.4362602233887,convergence
full-fill-l64,4,119004,0,3,,0,1295,82880,945.274169921875,convergence
full-fill-l64,4,119004,0,4,,0,1524,97536,1161.2178408304851,convergence
full-fill-l64,4,119004,0,5,,0,1752,112128,1238.3479169209797,convergence
full-fill-l64,4,119004,0,6,,0,1340,85760,1021.8813095092773,convergence
full-fill-l64,4,119004,0,7,,0,1826,116864,1230.1873423258464,convergence
full-fill-l64,4,119004,0,8,,0,1586,101504,1203.6189320882161,convergence
full-fill-l64,4,119004,0,9,,0,1363,87232,1178.7644996643066,convergence
full-fill-l64,4,119004,0,10,,0,1745,111680,1017.6034228006998,convergence
full-fill-l64,4,119004,0,11,,0,1378,88192,1241.3380533854167,convergence
